indicativo,altitud,tmed_mean,tmed_winter,tmed_spring,tmed_summer,tmed_fall,prec_mean,hrMedia_mean,velmedia_mean,longitud_dd,latitud_dd,tmed_range,prec_mean_log,velmedia_mean_log,cluster
0429X,45,17.54994122257053,10.490822784810126,15.631211180124224,25.529439252336452,18.45559936908517,1.6328369905956113,64.76409875223014,2.0581896551724137,2.960277777777778,42.259166666666665,15.038616467526326,0.9680619684554694,1.1178231249337873,1
0433D,75,17.492410459366337,11.330461350397682,15.163188774257758,23.92503830051895,18.59563522299446,2.06077617159031,78.7886672804541,2.4619234348649526,3.315555555555556,42.31916666666667,12.594576950121267,1.1186685346468588,1.241824340641449,1
1002Y,183,14.307352573770292,7.900968309859155,12.584153005464481,20.944565174759482,15.442857142857143,4.194291845493563,74.69475926790057,0.8896752793760586,-1.5430555555555554,43.13583333333333,13.043596864900326,1.6475603006288166,0.63640500445661,0
1010X,54,14.806395975565936,9.046408450704226,13.534986413043478,20.790714285714287,16.119309262166404,5.634671709145978,77.72403880704276,1.1241286381602587,-1.6758333333333333,43.27861111111111,11.744305835010062,1.892309187908363,0.7533616656513442,0
1012P,120,15.611785434612372,10.65860979462875,14.109782608695653,20.75373831775701,16.874015748031496,5.188720753095629,75.50587314017228,1.5180037232107837,-1.7966666666666666,43.32638888888889,10.095128523128258,1.8227284018646162,0.9234664142591812,0
1014,4,15.793354182955435,10.144707740916273,14.597670807453415,21.456832298136646,16.889638932496077,5.257134480062549,73.38193901485536,2.97756059421423,-1.7922222222222222,43.35694444444445,11.312124557220374,1.833722329523402,1.3806687153599573,0
1014A,4,16.219507427677872,10.527330173775672,15.072049689440997,21.897826086956524,17.295290423861854,5.487666145426115,73.16340891321344,2.9526778733385455,-1.7922222222222222,43.35694444444445,11.370495913180852,1.8699028582490247,1.374393291831097,0
1021X,165,14.98712715855573,9.535087719298245,13.704354587869362,20.417236024844723,16.16419558359621,5.387867511043302,79.25902668759812,1.5277080062794348,-1.8788888888888888,43.21388888888889,10.882148305546478,1.85440048985016,0.9273129657683679,0
1021Y,305,13.061517984982679,6.594475138121547,12.237238493723849,18.728661042820452,13.424275362318841,6.848514431239389,85.52866406467996,1.5961471278387516,-1.7977777777777777,43.21222222222222,12.134185904698905,2.0603242694572272,0.95402847205821,0
1024E,250,14.51102423768569,9.621642969984203,13.049068322981366,19.398447204968946,15.906593406593407,4.635926505082096,77.75723221266614,4.181235340109461,-2.041111111111111,43.30638888888888,9.776804234984743,1.7291615536891831,1.6450435104855397,0
1025A,255,14.623892188213796,8.227306273062732,13.45136612021858,20.865579710144925,15.842307692307692,3.056509821836455,75.87231612608497,1.030721790772042,-2.256666666666667,43.01555555555556,12.638273437082193,1.4003229541088842,0.7083912918131943,0
1025X,255,14.409522878373094,8.324960505529226,13.129270186335404,20.461257763975155,15.633883647798742,3.308095424325381,77.45913179507235,1.5411028549080954,-2.2319444444444447,43.05472222222222,12.136297258445929,1.4604959095421803,0.9325981816408467,0
1026X,290,14.303464799115371,8.621688500727803,13.15726902173913,20.261297709923664,15.633543307086615,3.5273866568374492,77.7183929229635,1.9343715444157759,-2.1841666666666666,43.05805555555556,11.63960920919586,1.5101448760804976,1.0764933057919106,0
1033X,520,13.039047805642634,7.317862838915471,11.62049689440994,18.890062111801242,14.189246467817899,4.91532131661442,78.82131661442006,1.4857613128363076,-1.9508333333333328,43.085,11.572199272885772,1.777545818290435,0.910578975943344,0
1037X,460,12.990648148148148,7.396724890829694,11.706749311294764,19.054230769230774,14.299607535321819,3.6306666666666665,77.82555555555555,1.911857129940981,-2.3372222222222225,43.05166666666666,11.657505878401079,1.532700846213718,1.068791066610567,0
1037Y,420,12.781507153705144,7.0987645348837205,11.641146070831434,18.97309778266664,14.018708053691274,3.7607556497933112,74.85129985797458,1.5232344102178812,-2.3175,43.080000000000005,11.874333247782918,1.5604064056004656,0.9255415746645126,0
1038X,180,14.517027162977866,9.118982387475537,13.522504537205082,20.173991507430998,15.927912087912087,4.504728370221327,77.07771629778672,1.1920523138833,-2.2672222222222222,43.1725,11.05500911995546,1.7056074265814876,0.7848382346236582,0
1041A,28,15.88947644576425,11.260838150289016,14.610020437844272,20.93304883693186,17.209974728469398,3.1333823529411764,77.70845218205545,3.221259451286577,-2.2511111111111117,43.30222222222222,9.672210686642844,1.4190960434550999,1.4401335316932984,0
1044X,617,12.35686600221484,6.545676274944568,11.003695652173912,18.371136363636364,13.669010989010989,4.557909827482779,77.89147286821705,2.405127932532297,-2.5897222222222225,43.05777777777777,11.825460088691795,1.7152221072741254,1.2252825108581626,0
1048X,308,13.051910507792861,7.45899814471243,12.401708074534163,19.43133484162896,14.737637362637363,3.309653092006033,77.9281045751634,1.6581194186542974,-2.4658333333333333,43.025,11.97233669691653,1.4608574117825077,0.9776188872932193,0
1049N,470,13.046395563770794,7.387857142857143,12.208695652173914,18.831662269129286,14.610439560439563,4.548182378311768,80.9445471349353,1.376524953789279,-2.4958333333333336,43.138333333333335,11.443805126272142,1.713470374715417,0.8656393172437216,0
1050J,119,14.23715181759459,9.377253706437289,13.28320639513197,19.724572058866276,15.901082822934232,4.22519422863485,75.80791144189105,1.4742340234501348,-2.413333333333333,43.20916666666667,10.347318352428987,1.6534919701044468,0.9059308626454479,0
1052A,150,15.019408502772643,10.405,13.706521739130435,20.012664907651715,16.803846153846152,3.6013676943189172,75.82316697473814,2.7464879852125694,-2.397222222222222,43.31722222222223,9.607664907651715,1.5263535841547133,1.3208188638806306,0
1055B,12,15.664622124863088,10.482464454976304,13.905434782608697,20.820408163265306,16.228571428571428,1.796276013143483,85.16429353778751,3.717141292442497,-2.5102777777777776,43.37694444444445,10.337943708289002,1.0282885366465153,1.55120295773151,1
1056K,45,14.706948640483384,9.807086614173228,13.47228260869565,20.16496815286624,16.025494505494507,4.1395266868076535,80.61581067472306,2.289400805639476,-2.6711111111111108,43.3425,10.357881538693013,1.6369609909483895,1.1907054222448885,0
1057B,93,15.14959445287309,10.704724369567865,13.545580883063966,19.964675963807203,16.812288187050108,3.706531567235304,76.47041092940403,4.894860813704497,-2.7527777777777778,43.45388888888889,9.259951594239338,1.5489512391398328,1.7740809228038066,0
1059X,81,14.954413841525604,10.252290711859972,13.375559062887591,19.962737176624724,16.174325034961143,3.3389226519337014,78.84598416662747,2.7215745856353593,-3.0216666666666665,43.375,9.710446464764752,1.4676260804148034,1.3141468544375927,0
1060X,240,14.382983576642335,8.196863468634687,13.009782608695652,20.57228260869565,15.654761904761905,2.6016879562043793,73.87363138686132,1.8358804744525548,-3.0055555555555555,43.05027777777777,12.375419140060965,1.2814026122971602,1.0423524619610423,0
1064L,270,14.447202925045703,8.561746987951807,13.193478260869567,20.042045454545455,15.521300138312586,3.5012431444241314,75.13546617915905,1.1534207144287902,-2.8602777777777777,43.09638888888889,11.480298466593648,1.5043536129415502,0.7670576077591714,0
1069Y,747,11.522562929061785,5.716789667896679,10.338532110091743,17.229710144927534,12.697802197802197,4.9668897934889324,83.09977116704806,2.4660968641068566,-2.6441666666666666,43.09916666666667,11.512920477030855,1.7862258190362075,1.2430291378466036,0
1074C,100,14.651760402377686,9.203683241252303,13.477173913043478,20.044688644688645,15.864468864468865,3.887974394147234,78.85550983081848,1.8905349794238684,-2.706111111111112,43.20277777777778,10.841005403436341,1.586777983342323,1.0614415989803585,0
1078C,210,14.193428258488499,8.435365853658537,12.912173913043478,20.003913043478263,15.321868131868131,3.3184797155873165,76.03477546549836,1.7203320400215745,-3.2097222222222226,43.18055555555555,11.568547189819727,1.4629034226303363,1.0007539463948816,0
1078I,208,13.922136546569075,8.868222582538909,12.753226269823806,19.481276159200522,15.232594684503036,3.1539564535547457,69.89448315477786,1.3741247816360156,-3.104722222222222,43.20333333333333,10.613053576661613,1.424061242383746,0.8646288565736426,0
1082,42,15.58665754361957,10.441770401106501,14.095788043478262,20.826902173913048,16.905631868131866,3.4745466985973317,72.63137187820732,3.119278138898392,-2.906388888888889,43.29805555555556,10.385131772806547,1.4984050501931605,1.4156779390052994,0
1083B,177,15.031569343065694,10.078765060240965,13.433695652173911,19.926420454545454,16.228983516483517,3.791899195430635,79.01386861313868,1.4500729927007299,-3.168611111111111,43.27972222222222,9.847655394304489,1.5669268245799173,0.8961178170519082,0
1083L,45,15.638934135977337,11.296783625730994,13.85257660167131,20.109943977591037,17.136581920903957,3.0652089235127478,80.03558781869688,3.093201133144476,-3.233888888888889,43.39472222222222,8.813160351860043,1.402465137377153,1.4093273370662687,0
1089U,80,14.548493150684932,9.122906793048973,13.403493788819873,20.009627329192547,15.581309148264983,4.043131115459883,79.11487279843445,1.1863405088062622,-3.4708333333333337,43.255833333333335,10.886720536143574,1.6180271422529156,0.7822291456046814,0
1096X,10,14.520369017172087,10.071056439942113,13.16100543478261,19.359583952451707,15.804788069073785,3.3836134453781517,79.88710266715381,2.235111435878699,-3.4697222222222224,43.39666666666667,9.288527512509594,1.477873371802449,1.1740633743081745,0
1103X,849,11.637072503419974,6.8,9.958695652173914,16.12391304347826,13.608241758241757,6.31473020474147,80.69083447332422,4.10328317373461,-3.721111111111111,43.2275,9.32391304347826,1.9898901513232141,1.6298840921617905,0
1109,3,15.478240262050505,10.889038627181199,14.084709602170689,20.256425369617176,16.616775851629683,3.718041438623925,74.47763397246648,3.201336037832551,-3.8255555555555554,43.42388888888889,9.367386742435977,1.5513937640380366,1.4354025789507396,0
1109X,3,15.154964816262705,10.451500789889414,13.701552795031056,20.089130434782607,16.309890109890112,3.5141907740422202,77.2017200938233,3.5887607505863954,-3.8313888888888887,43.42861111111111,9.637629644893194,1.5072259402498003,1.523609998639869,0
1111,52,15.211898625429555,11.432724252491694,13.610350318471337,19.509057971014492,16.876373626373628,3.2806295687884686,77.53994845360825,4.109577870758816,-3.800555555555556,43.49111111111111,8.076333718522799,1.4541000942875457,1.6311167923412748,0
1111X,51,15.422028928850665,11.488941548183254,13.674922360248447,19.558850931677018,16.914442700156986,3.264972634870993,78.27521501172791,4.620992963252541,-3.800555555555556,43.49111111111111,8.069909383493764,1.4504357647146162,1.7265083321516115,0
1124E,196,13.90281690140845,9.08041074249605,12.493944099378883,18.867934782608696,15.103385826771653,3.792843210391319,78.39241001564945,2.0087636932707356,-3.849444444444445,43.24555555555556,9.787524040112647,1.5671238074353278,1.101529261254181,0
1135C,460,12.298831263696128,6.991842900302116,10.867391304347827,17.6796875,13.1875,3.319065010956903,83.38677867056245,1.2075785244704162,-4.214166666666667,43.14694444444444,10.687844599697884,1.4630389461822282,0.7918962245373488,0
1152C,105,14.6092795614722,9.648499210110584,13.22996894409938,19.665156250000003,15.853689167974881,3.4584964761158967,77.02310101801096,1.635904463586531,-4.048611111111111,43.27194444444444,10.016657039889418,1.4948115962181205,0.9692263730345053,0
1154H,110,15.001037588097104,10.550631911532385,13.512500000000001,19.553338509316767,16.33443917851501,3.4298431619500587,77.3404463586531,3.347200469851214,-4.0275,43.35861111111111,9.002706597784382,1.4883641798073097,1.4695320677712833,0
1159,38,14.747094621122889,10.478751974723538,12.959409020217729,19.41372239747634,16.14850863422292,2.7951859388619353,81.71947389085199,2.789517078916372,-4.392222222222222,43.39333333333333,8.934970422752803,1.3337334053948864,1.3322385911647576,0
1167B,1100,11.343210659898476,5.9337719298245615,9.62550274223035,17.154344262295083,12.09387755102041,4.0008715190411115,71.8669627749577,0.9895504209704521,-4.812777777777778,43.14388888888889,11.220572332470521,1.6096122010531788,0.687908694102509,0
1167G,1910,6.320951913640824,1.2567901234567902,3.3263586956521736,12.598431372549017,6.857566765578635,3.9150932790688806,75.7630029440628,6.055259745371855,-4.803055555555555,43.155,11.341641249092227,1.5923107318664231,1.9537734018307056,0
1167J,1722,6.6609793814432985,2.1990494296577947,4.202717391304348,13.30056179775281,7.947826086956522,3.3262684987676914,73.74742268041237,3.470154639175258,-4.773888888888889,43.08916666666667,11.101512368095015,1.464705391894176,1.4974230029208815,0
1174I,250,13.988403944485025,7.839728096676737,12.404587869362363,20.15049645390071,15.011126373626373,1.918845872899927,71.70124178232287,1.9298575602629655,-4.601666666666667,43.18277777777777,12.310768357223974,1.071188289141839,1.0749538076025436,1
1176A,940,11.68754894283477,7.2737756714060025,9.980343213728549,16.373328149300153,13.061616954474097,3.7569520796741265,73.75127785016753,2.1266515106763784,-4.668333333333334,43.255833333333335,9.09955247789415,1.559607143755118,1.1399626270066265,0
1178R,1236,9.339004077297494,5.188715953307393,6.9484567901234575,13.40561797752809,10.496572621404667,3.6025224772123696,76.14075415751566,2.8913099792083967,-4.736666666666666,43.2375,8.216902024220698,1.526604517809503,1.3587458565214858,0
1178Y,953,10.348083623693379,4.130082987551867,8.880652173913044,16.573128598848367,11.133516483516482,3.249368159232629,78.63787954206073,2.589311565923593,-4.931666666666667,43.14527777777778,12.443045611296501,1.446770303468229,1.277960419744363,0
1179B,458,13.851536595228467,9.111996779388083,12.471496815286624,18.889320388349514,15.000990099009899,3.3666121682845014,79.58269308532147,2.7557420137484834,-4.852777777777778,43.31111111111111,9.777323608961431,1.4739874609155794,1.3232858725515542,0
1183X,10,15.26064367816092,11.313468634686346,13.592934782608694,19.594814814814818,16.590573012939,2.9949206330005023,73.06114942528735,2.6887126436781608,-4.748055555555555,43.42027777777778,8.281346180128471,1.3850237124377915,1.30527752012869,0
1186P,370,14.33469591226321,9.302494802494802,12.97782608695652,19.184778420038533,15.300732600732601,3.066048677651633,78.1345962113659,1.4677966101694915,-5.119166666666667,43.266666666666666,9.882283617543731,1.4026716870114313,0.9033256918568661,0
1199X,280,13.778706697459585,8.771164510166358,12.46715063520871,19.063251879699248,14.925415896487985,3.3782441307976363,81.57482678983834,1.200785219399538,-5.396666666666667,43.37777777777778,10.29208736953289,1.4766477606335962,0.7888142145931062,0
1203D,30,14.44611570247934,10.32538802660754,12.667483296213808,18.872717391304345,15.810549450549448,3.0692056147194897,84.64848484848486,2.2420936639118456,-5.247222222222223,43.49222222222223,8.547329364696806,1.403447799745678,1.1762193136771055,0
1207U,26,14.473340647284695,9.790243902439025,12.903913043478262,19.441304347826087,15.687389380530975,2.9052085962394587,78.47284695556775,2.078442128359846,-5.621111111111111,43.52305555555555,9.651060445387062,1.3623111995959485,1.1244236665436884,0
1208H,5,15.74317607413648,11.592657342657343,13.814311594202898,20.070962479608482,16.976923076923075,2.8226832350463353,76.5155855096883,3.247995496184143,-5.700833333333334,43.55972222222222,8.478305136951139,1.3409525935901334,1.4464472237187704,0
1210X,100,14.787844489615342,11.020186174546648,12.882804556440464,18.97571439790822,16.137092074823688,2.435117537349595,80.85589155705271,3.9923448139543787,-5.848611111111111,43.65583333333333,7.955528223361572,1.2340511426579284,1.6079057019898442,0
1212E,127,14.177859507171753,10.407742402315485,12.60258152173913,18.519770992366414,15.623076923076923,3.1905813302431083,78.54045605001839,3.422066936373667,-6.0441666666666665,43.566944444444445,8.11202859005093,1.4328394666116813,1.4866072194472537,0
1221D,1480,7.385751713018943,2.6603369065849924,5.823743016759777,13.39864636209814,8.63426103646833,4.592708778458346,74.49905731050771,2.864135383536075,-5.776388888888889,42.97861111111112,10.738309455513146,1.721463745550927,1.3517379528835025,0
1223P,370,13.52296397807361,8.187917329093802,12.197981366459627,19.142236024844717,14.449529042386184,2.4575319747853257,78.00548159749412,1.6620007830853563,-5.822777777777778,43.132777777777775,10.954318695750915,1.2405550324634937,0.9790780141446859,0
1226X,750,11.596956427505896,6.648914616497828,10.305385963036564,17.543129770992365,12.334449255472132,3.707713905392738,77.09213480213602,1.4502795017302057,-5.476944444444444,43.09527777777778,10.894215154494537,1.5492024197930436,0.8962021003885999,0
1234P,170,14.726637726913971,9.840873015873015,13.384161490683232,20.04406099518459,15.715384615384613,2.80847709599117,77.9542225730071,1.012549329123915,-5.819166666666667,43.275,10.203187979311576,1.3372293968940636,0.6994022413761032,0
1249I,336,13.713829301688726,9.092606284658041,12.246376811594203,18.73514492753623,14.69981684981685,3.282998630762209,78.45778183477864,2.02925645708173,-5.874166666666667,43.35333333333333,9.642538642878188,1.4546533789418938,1.1083171957049172,0
1249X,334,13.913218615565114,9.329272151898735,12.445652173913043,18.895341614906833,14.90800627943485,3.2682831443097378,77.68635119280407,2.1981228001564332,-5.87388888888889,43.35333333333333,9.566069463008098,1.4512116724549906,1.1625640127228285,0
1272B,280,13.735314822057097,8.135917721518986,12.276630434782609,19.829037267080746,14.604788069073784,2.9024362955837666,78.34649980445835,1.3162172699730297,-6.386666666666667,43.290277777777774,11.69311954556176,1.3616010492726147,0.8399353679069219,0
1276F,670,12.119951377633713,7.362212276214834,10.712922705314009,17.961244979919677,12.837156593406592,2.925769854132901,78.29578606158833,1.2663976094268172,-6.256944444444445,43.1,10.599032703704843,1.3675624731815623,0.8181916147448812,0
1279X,240,13.887977229972575,9.69939931186101,12.474552957359009,18.83473926380368,14.971990237568361,3.5115641215715345,80.34655300222387,1.8098406226834691,-6.230833333333334,43.425,9.13533995194267,1.5066439052676377,1.0331277638308944,0
1283U,60,14.469307123394318,11.305433070866142,12.786351165980795,18.431114808652246,15.884685430463577,2.092635142812758,74.57434799532892,4.628816798869079,-6.47,43.56916666666667,7.125681737786104,1.129023524511656,1.7278992600061012,0
1297E,1020,11.374853896103897,6.339460154241646,9.659492140266021,17.62697456492637,12.289423076923079,3.9461264536639913,68.79402910266666,2.0648538961038962,-7.0175,42.76861111111111,11.287514410684725,1.5986047356272284,1.1199998997703966,0
1302F,1310,9.237639405204462,3.957228017883755,7.636932599724897,15.663969465648858,10.01883830455259,4.381564045520302,74.57509293680297,1.5587447959236245,-6.4725,42.95527777777778,11.706741447765102,1.6829790467050647,0.9395168241558761,0
1309C,780,12.523841853035144,7.292730210016154,10.901326053042121,18.559390048154093,13.357890499194847,3.1749683481583175,73.8951677316294,3.222164536741214,-6.885,43.0275,11.266659838137938,1.429106776994636,1.4403479199460707,0
1327A,410,13.052272727272726,9.117265725288831,11.623231707317073,17.430476190476192,14.460013812154696,3.3910786326572047,82.94964028776978,2.6336821451929366,-6.673333333333334,43.46555555555556,8.31321046518736,1.4795748991070568,1.2902464992230809,0
1331A,40,14.598750411048998,10.880759330759329,13.082649318896262,19.082791757479693,15.834689655172411,2.773988819467281,74.90924038145347,2.4120355146333443,-7.0313888888888885,43.52472222222222,8.202032426720365,1.3281324844266764,1.2273090383189151,0
1341B,340,12.990555555555556,9.218245838668375,11.516523341523342,17.26010854816825,14.363324175824175,3.4169873332305336,86.55245098039215,3.987222222222222,-7.061111111111111,43.41555555555556,8.041862709499876,1.4854578648789063,1.6068790858724324,0
1342X,43,14.555458249187017,11.121609644560534,12.935960044395117,18.60661501787843,15.854868913857677,2.6200645350542677,79.60949324803254,3.1072895277207393,-7.083055555555555,43.54055555555556,7.485005373317895,1.2864918530418314,1.4127633286476438,0
1344X,125,13.859362549800798,9.972855313700384,12.684420289855073,18.61377840909091,14.805150214592274,3.3871845949535193,80.72509960159363,3.248619989162704,-7.361666666666666,43.43138888888889,8.640923095390525,1.4786876990178952,1.4465942217748227,0
1347T,80,14.865461227099388,11.404624781849913,12.834057971014492,18.772920065252855,15.983949575204651,2.6930031270420636,79.93344414411565,4.3861801030427925,-7.357222222222222,43.65111111111111,7.368295283402942,1.3064399826185278,1.6838364329396516,0
1351,90,14.660223056283977,11.792441860465116,12.972007255139058,18.227590847913863,15.989786202192573,2.219110363993264,78.55818935336646,8.113128599510125,-7.685,43.78611111111111,6.435148987448747,1.1691050369085887,2.209716077069214,0
1354C,4,15.153127829487936,11.370813861431527,13.672187499999998,19.454411764705885,16.303796296296294,3.5485701384737407,77.59948242830477,3.2538762572959694,-8.262222222222222,43.47638888888889,8.083597903274358,1.5148129282938245,1.4478306278020667,0
1363X,343,12.991392971340128,8.444179907995883,11.741949152542373,18.148994638069706,13.989521345700574,5.002424698451873,80.64569290985105,2.228558875050009,-7.861388888888888,43.44583333333333,9.704814730073823,1.7921635040036568,1.172035868956521,0
1387,57,15.411529250769757,11.935408022130012,13.914266304347825,19.117663043478263,16.630631868131868,3.0066883339035235,76.48443380088949,3.571484775915156,-8.421388888888888,43.365833333333335,7.182255021348251,1.3879650482205503,1.519838048400274,0
1387D,132,15.034659232474016,11.61997146932953,13.325044105554074,18.702333841106807,16.37924719127079,2.723977630199231,78.86807363900772,4.086490737504369,-8.441944444444445,43.36333333333334,7.082362371777277,1.314792352468538,1.6265881502541109,0
1387E,98,14.362353171495691,10.463428120063192,12.69192546583851,18.737111801242236,15.50995260663507,3.0532323111434576,76.86589663273297,3.6142521534847294,-8.371944444444445,43.30694444444444,8.273683681179044,1.3995146643216883,1.529149807908244,0
1390X,98,13.684986082115518,9.869703703703705,12.104081632653061,17.95047554347826,14.50625,3.5421738943822034,83.03897007654837,2.825315410976154,-8.71111111111111,43.20361111111112,8.080771839774554,1.5134057288118212,1.341640924264751,0
1393,50,14.281004873944537,11.446330807127854,12.954737762237762,17.43888923254168,15.573104434907007,3.363937921933271,78.32354320547775,6.8089942300213275,-9.210833333333332,43.160555555555554,5.992558425413826,1.473374842831442,2.055276175791973,0
1399,287,13.46401644962303,9.539404432132965,12.040816326530612,17.774863760217983,14.448143053645119,5.931748703543953,85.92837559972584,3.1509179788546535,-9.046944444444444,43.0575,8.235459328085017,1.9361121195436202,1.423329509505568,0
1400,230,14.328991596638655,11.057065217391305,12.780054644808743,17.644475138121546,15.648508634222921,2.720144895457114,79.76744610887833,6.661719502194434,-9.29138888888889,42.92472222222222,6.5874099207302415,1.3137626179182058,2.0362364366543306,0
1406X,340,13.336316872427982,8.964435146443515,11.940408163265307,18.145652173913046,14.189285714285715,7.01824846091061,84.18844307270233,2.8479691884884057,-8.993611111111111,42.93527777777778,9.18121702746953,2.081720001631272,1.34754552562182,0
1410X,500,12.49574800416522,7.756240822320118,10.997418478260869,17.71834239130435,13.164079670329672,4.178282008577768,82.333911836168,1.9854129558119227,-8.022222222222224,43.03777777777778,9.962101568984233,1.6444733426848022,1.0937380809315498,0
1428,370,13.773722627737227,9.05436746987952,12.315217391304348,18.86349431818182,14.446428571428571,4.205569739189737,78.85180151307041,2.922080291970803,-8.410555555555556,42.88805555555555,9.809126848302302,1.6497291560554417,1.3666221997652146,0
1435C,128,15.022756670799915,10.58658027115558,13.708831521739132,19.822933884297523,15.878434065934066,4.731065994878707,81.36039746442952,1.2012594893029676,-8.876111111111111,42.80027777777777,9.236353613141944,1.7459015509244653,0.7890296916891597,0
1437O,685,12.62563070562201,8.213028169014084,10.220841121495324,17.830742537590538,15.113888888888884,5.043462433652483,70.5356125910545,5.336800894854586,-8.923333333333332,42.72055555555556,9.617714368576454,1.7989770983060775,1.8463740503834554,0
1442U,10,15.240122977619816,10.518515950069348,14.165368567454799,20.419871459504783,15.762534818941504,4.31417704011065,76.1945272906148,2.69205312014741,-8.892222222222221,42.64388888888889,9.901355509435435,1.6703781625731504,1.306182704442683,0
1446X,680,12.76135276655914,7.569074766158102,11.186361127147471,18.610301327375055,13.635576923076924,3.1443605223499023,78.03415406602008,2.420737461316591,-7.768333333333333,42.80972222222222,11.041226561216952,1.4217484998095795,1.229856159793199,0
1455I,645,11.837524455928031,6.849684044233808,10.089404389918844,17.625,12.635164835164836,3.7193917216791768,78.14206984157907,2.0176404152793452,-7.953888888888889,42.71111111111112,10.775315955766192,1.5516799187670884,1.1044752065537349,0
1465U,463,13.046210779387478,8.29985549132948,11.456267029972748,18.646474549392984,14.111360000000001,3.423764873308167,77.65429697759343,2.4390517184941096,-8.1925,42.66555555555556,10.346619058063505,1.4869911148212296,1.2351957701547587,0
1466A,435,14.382289648058679,9.465710686668686,12.829037267080745,19.890095087163235,15.383962264150945,3.560416666666667,75.384324204004,2.008451257861635,-8.257777777777777,42.700833333333335,10.42438440049455,1.5174139936209263,1.101425414071749,0
1468X,269,14.389908232542089,9.249050632911393,13.080417906936432,20.00899452893629,15.189638932496074,5.729767101426017,79.58499853845053,2.263885692235288,-8.501944444444444,42.69361111111111,10.759943896024899,1.9065405370290103,1.1829184157273718,0
1473A,100,14.966262062918762,9.607,13.690983285134724,20.586226665094888,15.775069832402236,4.220560343647707,74.51631449093459,2.165278745644599,-8.627222222222223,42.73833333333334,10.979226665094888,1.652604741659809,1.152241123011803,0
1475X,240,14.699723960250276,10.016105417276721,13.522435020519838,19.81784107946027,15.71501572327044,4.69884063305116,73.94221567905778,1.1626794258373205,-8.555833333333334,42.87611111111112,9.801735662183548,1.740262756442062,0.7713479278674201,0
1476R,210,14.604079870627691,9.916504947994138,13.208406386033479,19.75272585669782,15.463443396226415,7.85262539184953,82.79997263760052,2.4605451966246474,-8.714722222222221,42.74972222222223,9.83622090870368,2.180714069472883,1.2414261479353828,0
1477U,36,15.867746350364962,11.075092250922511,14.607427536231883,21.149275362318843,16.559890109890112,4.163093065693431,73.84375,2.691937553289709,-8.769722222222223,42.58222222222223,10.074183111396332,1.6415358312422075,1.3061514024373526,0
1477V,32,15.732719741841086,11.176772793053546,14.761548913043478,20.987786575447778,16.47826771653543,4.143442925748061,76.97481181417646,2.5182674547469523,-8.774722222222223,42.58472222222223,9.811013782394232,1.63772268514322,1.2579686680836695,0
1484C,113,15.225878704341833,10.622902796271639,14.262922705314011,20.32930029154519,16.408320251177393,4.9380082701585115,75.70985527222605,2.0931254307374223,-8.615833333333333,42.43833333333333,9.706397495273553,1.7813737690921159,1.129182045980394,0
1486E,3,16.00522000821737,11.864278730963047,14.7835635359116,20.370877192982455,17.30152091254753,4.340387858347386,71.60262934233795,1.8065787152962813,-8.706944444444444,42.39611111111111,8.506598462019408,1.6752982829838035,1.0319662025023506,0
1489A,395,13.425749211356466,8.608939393939393,12.463945578231293,19.06957983193277,14.392673992673993,6.553568403415245,75.76971608832808,2.256742902208202,-8.45111111111111,42.40694444444444,10.460640437993378,2.0220200878175585,1.1807275861836894,0
1495,255,14.93414703637105,9.96935289758442,13.667779503105589,20.30272435897436,15.881240188383043,4.716752069373276,76.74750639064366,3.4205798986149873,-8.623888888888889,42.23861111111111,10.33337146138994,1.7434008240812193,1.4862708862654705,0
1496X,120,15.807205452775072,11.561189258312021,14.765338164251206,20.361879194630873,16.895110192837468,3.5338610613836767,75.07286595261279,1.5034079844206427,-8.724166666666667,42.230555555555554,8.800689936318852,1.511573907898049,0.9176529973373313,0
1505,442,12.708233387358185,7.538363171355499,11.496497584541062,18.47228915662651,13.725274725274724,3.121288503831575,79.13824959481362,1.976482982171799,-7.4575,43.11111111111112,10.93392598527101,1.4161658581157748,1.090742396199297,0
1518A,442,13.554191304347826,7.676246537396122,12.36135097493036,19.825210084033614,14.418030513176147,2.862736925053769,76.25478260869565,1.5937739130434785,-7.5525,42.998333333333335,12.148963546637493,1.3513759801624001,0.9531139244410145,0
1521I,403,13.403542094455853,7.485595567867035,12.214809782608697,19.60360054347826,14.206318681318683,2.4731690622861056,77.1858316221766,1.8282451840378535,-7.499444444444444,42.84527777777778,12.118004975611226,1.245067451611446,1.0396564430166084,0
1521X,1080,10.283985374771481,5.224163027656477,8.752108843537416,16.140680473372782,11.293249607535323,4.406097961543846,80.3475844790102,2.33327239488117,-7.185277777777778,42.86388888888889,10.916517445716305,1.6875275685823878,1.2039545226231776,0
1541B,958,11.319918032786884,5.064273504273505,9.945993031358885,17.912655279503106,11.637755102040817,3.547822154640894,69.4438524590164,2.128483606557377,-6.333888888888889,42.928888888888885,12.848381775229601,1.514648471042987,1.1405484164097495,0
1542,1530,8.093056217491867,2.903105590062112,6.085450488752833,14.121811594202898,8.643333333333333,2.930643864928986,74.44657667722238,3.8329117697462336,-6.414166666666668,42.994166666666665,11.218706004140785,1.3688032457772215,1.5754491369020258,0
